poll_id,study_id,release_version,pollster_id,sponsor_id,source_url,raw_hash,field_start,field_end,published_at,corrected_at,retrieved_at,valid_from,valid_to,available_at,event_time,election_id,office,state,race_id,population,sample_size,mode,dem_share,rep_share,undecided,other_share,two_party_margin,partisan,exclusion_status,exclusion_reason,parser_version,normalized_at,supersedes,geography_version_id,candidate_set_version,question_id,frame,recruitment,language,design_effect,leaners_included,multiway,questionnaire_hash,dem_candidate_id,dem_candidate_name,rep_candidate_id,rep_candidate_name,matchup_id,hypothetical,contest_kind,seat_name,election_stage
poll-2016-WA-3-54,study-2016-WA-Marist-2016-09-15,1,Marist,none,synthetic://fixtures/polls,b37e18370e7aabc03e6b5877babe99162ac32d5fe9ecccd01be5f5c7c4c335a4,2016-09-11,2016-09-15,2016-09-15,,2026-09-19T19:43:06.400143+00:00,2016-09-15,,2016-09-15,2016-09-15,senate-2016,US_SENATE,WA,senate-2016-WA,LV,600.0,Online,56.26,43.74,5.78,0.31,12.52,False,include,,fixtures-v1,2026-09-19T19:43:06.400143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-4-9,study-2016-WA-Emerson-2016-10-30,1,Emerson,none,synthetic://fixtures/polls,0171a9182baeb1c4e2d5f4bcb7feb06cdaf01c13d7e01ac2e8806931c07ed4da,2016-10-26,2016-10-30,2016-10-31,,2026-09-19T19:43:06.400143+00:00,2016-10-31,,2016-10-31,2016-10-30,senate-2016,US_SENATE,WA,senate-2016-WA,LV,1200.0,IVR/Online,52.91,47.09,5.22,0.71,5.823,False,include,,fixtures-v1,2026-09-19T19:43:06.400143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-5-14,study-2016-WA-YouGov-2016-10-25,1,YouGov,none,synthetic://fixtures/polls,7c872b24f277fe87a4c172d9f522b638ff3dfc49aaed5d21c63e532d52cd2ed9,2016-10-22,2016-10-25,2016-10-25,,2026-09-19T19:43:06.400143+00:00,2016-10-25,,2016-10-25,2016-10-25,senate-2016,US_SENATE,WA,senate-2016-WA,LV,900.0,Live Phone,55.99,44.01,3.05,0.08,11.984,False,include,,fixtures-v1,2026-09-19T19:43:06.401143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-6-116,study-2016-WA-Quinnipiac-2016-07-15,1,Quinnipiac,none,synthetic://fixtures/polls,a6c32e598081fadc27b6e66669f42d2a9a80e9f6a59ab8f577a2070108ad0e0f,2016-07-11,2016-07-15,2016-07-15,,2026-09-19T19:43:06.401143+00:00,2016-07-15,,2016-07-15,2016-07-15,senate-2016,US_SENATE,WA,senate-2016-WA,RV,1200.0,Online,59.12,40.88,4.59,0.73,18.243,False,include,,fixtures-v1,2026-09-19T19:43:06.401143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-7-33,study-2016-WA-Marist-2016-10-06,1,Marist,none,synthetic://fixtures/polls,7fe6077ec22936fa8854c698125b2e74a05ec4189aec13e5a28efe440da3ba85,2016-10-03,2016-10-06,2016-10-06,,2026-09-19T19:43:06.401143+00:00,2016-10-06,,2016-10-06,2016-10-06,senate-2016,US_SENATE,WA,senate-2016-WA,RV,900.0,IVR/Online,55.11,44.89,5.74,0.28,10.224,False,include,,fixtures-v1,2026-09-19T19:43:06.401143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-8-77,study-2016-WA-SurveyUSA-2016-08-23,1,SurveyUSA,none,synthetic://fixtures/polls,8607552c39a89b8e1dbd7ff416d766949ddb5f69492cb4d91238a87edb1fa712,2016-08-20,2016-08-23,2016-08-24,,2026-09-19T19:43:06.401143+00:00,2016-08-24,,2016-08-24,2016-08-23,senate-2016,US_SENATE,WA,senate-2016-WA,LV,400.0,Online,54.7,45.3,4.91,1.86,9.405,False,include,,fixtures-v1,2026-09-19T19:43:06.401143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-9-12,study-2016-WA-Marist-2016-10-27,1,Marist,none,synthetic://fixtures/polls,17a3ba7a0bc4deafa4a5b02bf8b95ef6fb57df43758552867a2b6b82e80dc61e,2016-10-23,2016-10-27,2016-10-28,,2026-09-19T19:43:06.401143+00:00,2016-10-28,,2016-10-28,2016-10-27,senate-2016,US_SENATE,WA,senate-2016-WA,LV,400.0,Online,56.4,43.6,4.17,1.58,12.79,False,include,,fixtures-v1,2026-09-19T19:43:06.401143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-10-80,study-2016-WA-PPP-2016-08-20,1,PPP,none,synthetic://fixtures/polls,e112e81b76f6814d7a27ea0835c78ef87ee80cd2ad9415be1e7e6a733311cb82,2016-08-17,2016-08-20,2016-08-20,,2026-09-19T19:43:06.401143+00:00,2016-08-20,,2016-08-20,2016-08-20,senate-2016,US_SENATE,WA,senate-2016-WA,LV,750.0,Online,56.6,43.4,4.79,1.46,13.191,False,include,,fixtures-v1,2026-09-19T19:43:06.401143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-11-132,study-2016-WA-RMG Research-2016-06-29,1,RMG Research,none,synthetic://fixtures/polls,0b826d7082751ec45451c68e350ff4467ca066f10ce9acab6f368ba6aaedd098,2016-06-27,2016-06-29,2016-06-30,,2026-09-19T19:43:06.401143+00:00,2016-06-30,,2016-06-30,2016-06-29,senate-2016,US_SENATE,WA,senate-2016-WA,LV,900.0,Live Phone,55.86,44.14,2.55,1.77,11.718,False,include,,fixtures-v1,2026-09-19T19:43:06.401143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-12-41,study-2016-WA-Trafalgar-2016-09-28,1,Trafalgar,none,synthetic://fixtures/polls,f4a531242b98e85f00039557bf739171c701beca3bce012021ca5e1ea64408fd,2016-09-24,2016-09-28,2016-09-28,,2026-09-19T19:43:06.401143+00:00,2016-09-28,,2016-09-28,2016-09-28,senate-2016,US_SENATE,WA,senate-2016-WA,RV,1200.0,IVR/Online,57.87,42.13,2.7,0.78,15.735,False,include,,fixtures-v1,2026-09-19T19:43:06.401143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-13-72,study-2016-WA-YouGov-2016-08-28,1,YouGov,none,synthetic://fixtures/polls,46c18501cdc9740181d8704c53d7ac493ead0200e60bd4b556cc235c4cd1c16d,2016-08-26,2016-08-28,2016-08-28,,2026-09-19T19:43:06.401143+00:00,2016-08-28,,2016-08-28,2016-08-28,senate-2016,US_SENATE,WA,senate-2016-WA,RV,900.0,Online,58.81,41.19,5.22,1.58,17.623,False,include,,fixtures-v1,2026-09-19T19:43:06.401143+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-14-81,study-2016-WA-Siena-2016-08-19,1,Siena,none,synthetic://fixtures/polls,f52ea506af4e92fff763132ebc8183639f1751e66c98a1a8728ffaa83e3ebb2f,2016-08-15,2016-08-19,2016-08-20,,2026-09-19T19:43:06.402144+00:00,2016-08-20,,2016-08-20,2016-08-19,senate-2016,US_SENATE,WA,senate-2016-WA,LV,400.0,IVR/Online,56.47,43.53,2.52,1.63,12.938,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-15-128,study-2016-WA-Marist-2016-07-03,1,Marist,none,synthetic://fixtures/polls,866f35d041356060b1a4171b1590354bc5f741333b9c70d7a470623346ecea09,2016-06-30,2016-07-03,2016-07-03,,2026-09-19T19:43:06.402144+00:00,2016-07-03,,2016-07-03,2016-07-03,senate-2016,US_SENATE,WA,senate-2016-WA,LV,400.0,Online,53.28,46.72,0.83,1.24,6.559,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WA-16-27,study-2016-WA-Data for Progress-2016-10-12,1,Data for Progress,none,synthetic://fixtures/polls,cb702232bd5be9abbbb596945587a57a9dd7be9daffaf738a1074475a54d7b19,2016-10-10,2016-10-12,2016-10-12,,2026-09-19T19:43:06.402144+00:00,2016-10-12,,2016-10-12,2016-10-12,senate-2016,US_SENATE,WA,senate-2016-WA,LV,900.0,IVR/Online,53.96,46.04,5.43,1.35,7.911,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-0-26,study-2016-WI-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,c39d03aa3cd9feb73d6a38b0b65c73cf0c71742228436fca011cb86b9b913689,2016-10-07,2016-10-10,2016-10-11,,2026-09-19T19:43:06.402144+00:00,2016-10-11,,2016-10-11,2016-10-10,senate-2016,US_SENATE,WI,senate-2016-WI,LV,750.0,Live Phone,53.07,46.93,3.73,2.36,6.133,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-1-117,study-2016-WI-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,2e5294491b2d3343c60164bf048d439084c65fee687ad03d541a4bbf9a133240,2016-10-06,2016-10-09,2016-10-10,,2026-09-19T19:43:06.402144+00:00,2016-10-10,,2016-10-10,2016-10-09,senate-2016,US_SENATE,WI,senate-2016-WI,LV,1200.0,Online,53.23,46.77,3.98,1.86,6.47,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-2-127,study-2016-WI-Data for Progress-tracker,1,Data for Progress,none,synthetic://fixtures/polls,845d2d517570846f8a1553051279045b5917efc8c9ad47529fb5df4a30e4e551,2016-10-05,2016-10-08,2016-10-09,,2026-09-19T19:43:06.402144+00:00,2016-10-09,,2016-10-09,2016-10-08,senate-2016,US_SENATE,WI,senate-2016-WI,LV,500.0,IVR/Online,49.68,50.32,4.2,1.93,-0.631,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-3-63,study-2016-WI-Trafalgar-2016-09-06,1,Trafalgar,none,synthetic://fixtures/polls,cee47544e2f5c0feebba61790d77f2a8eca9c64c5e85cdbbe6597b72561fc1a9,2016-09-02,2016-09-06,2016-09-06,,2026-09-19T19:43:06.402144+00:00,2016-09-06,,2016-09-06,2016-09-06,senate-2016,US_SENATE,WI,senate-2016-WI,LV,750.0,Online,50.22,49.78,2.86,0.79,0.434,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-4-23,study-2016-WI-SurveyUSA-2016-10-16,1,SurveyUSA,none,synthetic://fixtures/polls,6c461a8ee8f0f6f3d0379be98c4e80150a2347e83a9577658dc206fc5d8f9dae,2016-10-12,2016-10-16,2016-10-17,,2026-09-19T19:43:06.402144+00:00,2016-10-17,,2016-10-17,2016-10-16,senate-2016,US_SENATE,WI,senate-2016-WI,RV,600.0,Online,46.52,53.48,5.33,1.26,-6.967,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-5-56,study-2016-WI-Marist-2016-09-13,1,Marist,none,synthetic://fixtures/polls,960e6fbdf6bc41b06b0aaceab3cc4ae09faf79ed1bf9f49143b218ab63ecc5dc,2016-09-11,2016-09-13,2016-09-13,,2026-09-19T19:43:06.402144+00:00,2016-09-13,,2016-09-13,2016-09-13,senate-2016,US_SENATE,WI,senate-2016-WI,LV,500.0,IVR/Online,53.71,46.29,6.62,0.75,7.429,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-6-135,study-2016-WI-Quinnipiac-2016-06-26,1,Quinnipiac,none,synthetic://fixtures/polls,b563d79677f575d12ffed49622664da86c0086ea2e2cbeeda9c44632778da049,2016-06-23,2016-06-26,2016-06-26,,2026-09-19T19:43:06.402144+00:00,2016-06-26,,2016-06-26,2016-06-26,senate-2016,US_SENATE,WI,senate-2016-WI,RV,750.0,Online,49.73,50.27,5.09,0.5,-0.534,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-7-79,study-2016-WI-SurveyUSA-2016-08-21,1,SurveyUSA,none,synthetic://fixtures/polls,ab7c78ce6c6b09dfb5c5bca8961fdcc5f3988a5824163a4b30c7b2d6c319c111,2016-08-18,2016-08-21,2016-08-21,,2026-09-19T19:43:06.402144+00:00,2016-08-21,,2016-08-21,2016-08-21,senate-2016,US_SENATE,WI,senate-2016-WI,LV,400.0,IVR/Online,54.22,45.78,1.9,1.86,8.443,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-8-78,study-2016-WI-Trafalgar-2016-08-22,1,Trafalgar,none,synthetic://fixtures/polls,9db1f60c18098e06982eff7fd15f62c7410796aed9263c923ce72c136c550f9b,2016-08-18,2016-08-22,2016-08-23,,2026-09-19T19:43:06.402144+00:00,2016-08-23,,2016-08-23,2016-08-22,senate-2016,US_SENATE,WI,senate-2016-WI,LV,900.0,Online,50.17,49.83,2.42,1.16,0.334,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-9-106,study-2016-WI-Quinnipiac-2016-07-25,1,Quinnipiac,none,synthetic://fixtures/polls,a93225120b09a0e72f8914061221325af26fed9b1c95a9e6feb39b8d7238a230,2016-07-23,2016-07-25,2016-07-26,,2026-09-19T19:43:06.402144+00:00,2016-07-26,,2016-07-26,2016-07-25,senate-2016,US_SENATE,WI,senate-2016-WI,RV,400.0,Live Phone,49.47,50.53,4.09,1.37,-1.061,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-10-148,study-2016-WI-Marist-2016-06-13,1,Marist,none,synthetic://fixtures/polls,a038199c6b6aa22a7ff5ea85781919762249dad83a72f99cc903b67c7ac09e08,2016-06-11,2016-06-13,2016-06-14,,2026-09-19T19:43:06.402144+00:00,2016-06-14,,2016-06-14,2016-06-13,senate-2016,US_SENATE,WI,senate-2016-WI,LV,900.0,Live Phone,50.91,49.09,3.67,0.55,1.824,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-11-136,study-2016-WI-Siena-2016-06-25,1,Siena,none,synthetic://fixtures/polls,43155a81d574675f1d948b4b70f0c97fecf1591584dd065e9820b7d4e3adbf6a,2016-06-23,2016-06-25,2016-06-26,,2026-09-19T19:43:06.402144+00:00,2016-06-26,,2016-06-26,2016-06-25,senate-2016,US_SENATE,WI,senate-2016-WI,RV,400.0,IVR/Online,47.75,52.25,3.04,1.05,-4.509,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-12-9,study-2016-WI-Marist-2016-10-30,1,Marist,none,synthetic://fixtures/polls,4fc6282ac58f5edddad7dc64a2d5ee9aa15e65074b2d2643d8eff52972070b51,2016-10-27,2016-10-30,2016-10-30,,2026-09-19T19:43:06.402144+00:00,2016-10-30,,2016-10-30,2016-10-30,senate-2016,US_SENATE,WI,senate-2016-WI,RV,600.0,IVR/Online,56.73,43.27,5.8,0.7,13.469,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-13-37,study-2016-WI-Data for Progress-2016-10-02,1,Data for Progress,none,synthetic://fixtures/polls,573c94efe2c3350ed799468b4b88f97fc9a0567081acc9c940efa2ab61744c47,2016-09-29,2016-10-02,2016-10-02,,2026-09-19T19:43:06.402144+00:00,2016-10-02,,2016-10-02,2016-10-02,senate-2016,US_SENATE,WI,senate-2016-WI,LV,900.0,Online,54.43,45.57,4.9,0.31,8.853,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-14-122,study-2016-WI-Trafalgar-2016-07-09,1,Trafalgar,none,synthetic://fixtures/polls,7ab6a6fae7623a696c32bcb59a266bc7204aa2451782db9b741dcdf9790c06fb,2016-07-05,2016-07-09,2016-07-09,,2026-09-19T19:43:06.402144+00:00,2016-07-09,,2016-07-09,2016-07-09,senate-2016,US_SENATE,WI,senate-2016-WI,LV,600.0,Online,51.03,48.97,4.53,0.9,2.057,False,include,,fixtures-v1,2026-09-19T19:43:06.402144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-15-112,study-2016-WI-PPP-2016-07-19,1,PPP,none,synthetic://fixtures/polls,f0da1639cc691a450830b8e1925485c3eeb002f6c88fbe06a3fea5ba94faf478,2016-07-17,2016-07-19,2016-07-20,,2026-09-19T19:43:06.402144+00:00,2016-07-20,,2016-07-20,2016-07-19,senate-2016,US_SENATE,WI,senate-2016-WI,LV,900.0,Online,55.29,44.71,3.28,1.29,10.588,False,include,,fixtures-v1,2026-09-19T19:43:06.403144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2016-WI-16-133,study-2016-WI-Siena-2016-06-28,1,Siena,none,synthetic://fixtures/polls,9dc7228ac728949fec57bf0912c4c5c0794354882ff74fae661f0b18c18de1c7,2016-06-25,2016-06-28,2016-06-29,,2026-09-19T19:43:06.403144+00:00,2016-06-29,,2016-06-29,2016-06-28,senate-2016,US_SENATE,WI,senate-2016-WI,RV,1200.0,IVR/Online,50.83,49.17,5.92,1.42,1.653,False,include,,fixtures-v1,2026-09-19T19:43:06.403144+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-0,study-2026-AL-Data for Progress-2026-08-01,1,Data for Progress,none,synthetic://fixtures/polls-2026,1b9d082f82fbf5dca0798a81d0d5bd058a07a9f6967e8f32b81d5870aace20b1,2026-07-29,2026-08-01,2026-08-02,,2026-09-19T19:43:06.583145+00:00,2026-08-02,,2026-08-02,2026-08-01,senate-2026,US_SENATE,AL,senate-2026-AL,LV,800.0,Online,45.04,54.96,5.0,1.0,-9.923,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-1,study-2026-AL-Quinnipiac-2026-09-11,1,Quinnipiac,none,synthetic://fixtures/polls-2026,4cdc80480e5f5f2a2a963882422830316b019d81fa893913ed2b798a7e3bf45e,2026-09-08,2026-09-11,2026-09-12,,2026-09-19T19:43:06.583145+00:00,2026-09-12,,2026-09-12,2026-09-11,senate-2026,US_SENATE,AL,senate-2026-AL,LV,600.0,Online,41.74,58.26,5.0,1.0,-16.516,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-2,study-2026-AL-Emerson-2026-09-13,1,Emerson,none,synthetic://fixtures/polls-2026,954593fc64622c0d4917ab634b4801ec42f657c1e71bfd5162b036c75c2dfe32,2026-09-10,2026-09-13,2026-09-13,,2026-09-19T19:43:06.583145+00:00,2026-09-13,,2026-09-13,2026-09-13,senate-2026,US_SENATE,AL,senate-2026-AL,LV,500.0,Online,46.28,53.72,5.0,1.0,-7.43,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-3,study-2026-AL-Trafalgar-2026-09-08,1,Trafalgar,none,synthetic://fixtures/polls-2026,d949cc89299f2670691e3d397cc274ba29ec7dafc643686bbec3d519f54d2474,2026-09-05,2026-09-08,2026-09-09,,2026-09-19T19:43:06.583145+00:00,2026-09-09,,2026-09-09,2026-09-08,senate-2026,US_SENATE,AL,senate-2026-AL,LV,500.0,Online,38.96,61.04,5.0,1.0,-22.086,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-4,study-2026-AL-Emerson-2026-08-09,1,Emerson,none,synthetic://fixtures/polls-2026,655a0a7424efc02001e2e53b9eef5a4679a3e483f05ce569eebbcc6d7d7edba2,2026-08-06,2026-08-09,2026-08-10,,2026-09-19T19:43:06.583145+00:00,2026-08-10,,2026-08-10,2026-08-09,senate-2026,US_SENATE,AL,senate-2026-AL,LV,800.0,Online,41.01,58.99,5.0,1.0,-17.985,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-5,study-2026-AL-PPP-2026-07-10,1,PPP,none,synthetic://fixtures/polls-2026,e070d7817a2062c9991433348c137c7c55e39e954f7cf83a250ee9301120be07,2026-07-07,2026-07-10,2026-07-11,,2026-09-19T19:43:06.583145+00:00,2026-07-11,,2026-07-11,2026-07-10,senate-2026,US_SENATE,AL,senate-2026-AL,LV,500.0,Online,42.6,57.4,5.0,1.0,-14.798,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-6,study-2026-AL-Siena-2026-08-15,1,Siena,none,synthetic://fixtures/polls-2026,8c1c0e8d4cdcea3d8d27b8c4b42d57a9ed298057233993829438c3b121efa18d,2026-08-12,2026-08-15,2026-08-16,,2026-09-19T19:43:06.583145+00:00,2026-08-16,,2026-08-16,2026-08-15,senate-2026,US_SENATE,AL,senate-2026-AL,LV,800.0,Online,40.42,59.58,5.0,1.0,-19.161,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-7,study-2026-AL-Siena-2026-08-05,1,Siena,none,synthetic://fixtures/polls-2026,aee2cdd6d2c0752ae1ad42f750bbd7f8d3dcd3a67743b035a7f038a38e6c85be,2026-08-02,2026-08-05,2026-08-06,,2026-09-19T19:43:06.583145+00:00,2026-08-06,,2026-08-06,2026-08-05,senate-2026,US_SENATE,AL,senate-2026-AL,LV,500.0,Online,40.34,59.66,5.0,1.0,-19.318,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-8,study-2026-AL-YouGov-2026-07-13,1,YouGov,none,synthetic://fixtures/polls-2026,ecad29f3bd6ff6707f1b2dd5ee6aab6dccd5d69729d51021dfc420f52a5a42d0,2026-07-10,2026-07-13,2026-07-14,,2026-09-19T19:43:06.583145+00:00,2026-07-14,,2026-07-14,2026-07-13,senate-2026,US_SENATE,AL,senate-2026-AL,LV,600.0,Online,41.34,58.66,5.0,1.0,-17.322,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AL-9,study-2026-AL-PPP-2026-08-16,1,PPP,none,synthetic://fixtures/polls-2026,b0328a4483c31ac6ab5bc9c76856979056d836228a631cf9fda81b60c044f797,2026-08-13,2026-08-16,2026-08-17,,2026-09-19T19:43:06.583145+00:00,2026-08-17,,2026-08-17,2026-08-16,senate-2026,US_SENATE,AL,senate-2026-AL,LV,1000.0,Online,42.17,57.83,5.0,1.0,-15.663,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AK-0,study-2026-AK-Siena-2026-07-24,1,Siena,none,synthetic://fixtures/polls-2026,86739f2542ba1114409d07bcc5d9b228479b4cec47244b80e32ed20543a95bb9,2026-07-21,2026-07-24,2026-07-25,,2026-09-19T19:43:06.583145+00:00,2026-07-25,,2026-07-25,2026-07-24,senate-2026,US_SENATE,AK,senate-2026-AK,LV,500.0,Online,44.22,55.78,5.0,1.0,-11.562,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AK-1,study-2026-AK-SurveyUSA-2026-08-19,1,SurveyUSA,none,synthetic://fixtures/polls-2026,0c83f72805f28e8dd1fc9632658983e0a3aefad952853d448e9ed1f01f11b9f3,2026-08-16,2026-08-19,2026-08-20,,2026-09-19T19:43:06.583145+00:00,2026-08-20,,2026-08-20,2026-08-19,senate-2026,US_SENATE,AK,senate-2026-AK,LV,800.0,Online,40.7,59.3,5.0,1.0,-18.596,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AK-2,study-2026-AK-PPP-2026-08-24,1,PPP,none,synthetic://fixtures/polls-2026,1bc265a214cfb827ea280179cb570682a50fa3619794daaa695b11b0eec9d7d3,2026-08-21,2026-08-24,2026-08-25,,2026-09-19T19:43:06.583145+00:00,2026-08-25,,2026-08-25,2026-08-24,senate-2026,US_SENATE,AK,senate-2026-AK,LV,500.0,Online,45.25,54.75,5.0,1.0,-9.494,False,include,,fixtures-v1,2026-09-19T19:43:06.583145+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AK-3,study-2026-AK-SurveyUSA-2026-09-05,1,SurveyUSA,none,synthetic://fixtures/polls-2026,b4e613f380c674e4d609cb56322223acdb6273ab1241ac11972d669c902f14b8,2026-09-02,2026-09-05,2026-09-06,,2026-09-19T19:43:06.584147+00:00,2026-09-06,,2026-09-06,2026-09-05,senate-2026,US_SENATE,AK,senate-2026-AK,LV,1000.0,Online,45.4,54.6,5.0,1.0,-9.19,False,include,,fixtures-v1,2026-09-19T19:43:06.584147+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AR-0,study-2026-AR-Data for Progress-2026-07-09,1,Data for Progress,none,synthetic://fixtures/polls-2026,83dfe9d6b41e4c65af424d0da46c4c292ee40836bf6d8085c47b213ee3ebf712,2026-07-06,2026-07-09,2026-07-10,,2026-09-19T19:43:06.584147+00:00,2026-07-10,,2026-07-10,2026-07-09,senate-2026,US_SENATE,AR,senate-2026-AR,LV,800.0,Online,41.35,58.65,5.0,1.0,-17.298,False,include,,fixtures-v1,2026-09-19T19:43:06.584147+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AR-1,study-2026-AR-YouGov-2026-08-23,1,YouGov,none,synthetic://fixtures/polls-2026,4aa77284c4aa0bf3254c63855a4a3bcb620c4b82a000ab5c409d8cf07ef64355,2026-08-20,2026-08-23,2026-08-24,,2026-09-19T19:43:06.584147+00:00,2026-08-24,,2026-08-24,2026-08-23,senate-2026,US_SENATE,AR,senate-2026-AR,LV,1000.0,Online,41.96,58.04,5.0,1.0,-16.07,False,include,,fixtures-v1,2026-09-19T19:43:06.584147+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AR-2,study-2026-AR-RMG Research-2026-08-29,1,RMG Research,none,synthetic://fixtures/polls-2026,20d46709775ad464f05115bb22023fab04b24947696292c40f77c2c9135bb56f,2026-08-26,2026-08-29,2026-08-30,,2026-09-19T19:43:06.584147+00:00,2026-08-30,,2026-08-30,2026-08-29,senate-2026,US_SENATE,AR,senate-2026-AR,LV,600.0,Online,43.01,56.99,5.0,1.0,-13.986,False,include,,fixtures-v1,2026-09-19T19:43:06.584147+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AR-3,study-2026-AR-YouGov-2026-09-09,1,YouGov,none,synthetic://fixtures/polls-2026,9e1360ee1229b47832b07128566aeb5e527add318aca405255d7f6c4e1218442,2026-09-06,2026-09-09,2026-09-10,,2026-09-19T19:43:06.584147+00:00,2026-09-10,,2026-09-10,2026-09-09,senate-2026,US_SENATE,AR,senate-2026-AR,LV,1000.0,Online,43.29,56.71,5.0,1.0,-13.424,False,include,,fixtures-v1,2026-09-19T19:43:06.584147+00:00,,,,,,,,,,,,,,,,,,,,
poll-2026-AR-4,study-2026-AR-Data for Progress-2026-08-23,1,Data for Progress,none,synthetic://fixtures/polls-2026,ba35441d89d18094639facb999c69c28008fca6a94b52904817d73a535ecaeb9,2026-08-20,2026-08-23,2026-08-24,,2026-09-19T19:43:06.584147+00:00,2026-08-24,,2026-08-24,2026-08-23,senate-2026,US_SENATE,AR,senate-2026-AR,LV,800.0,Online,40.07,59.93,5.0,1.0,-19.866,False,include,,fixtures-v1,2026-09-19T19:43:06.584147+00:00,,,,,,,,,,,,,,,,,,,,
